Date,URL
"2018-10-30, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-10-30
"2018-11-01, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-11-1
"2018-11-02, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-11-2
"2018-11-03, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-11-3
"2018-11-04, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-11-4
"2018-12-09, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-12-9
"2018-12-10, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-12-10
"2018-12-24, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-12-24
"2018-12-25, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-12-25
"2019-01-15, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-1-15
"2019-03-04, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-3-4
"2019-03-16, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-3-16
"2019-04-23, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-4-23
"2019-06-03, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-6-3
"2019-06-08, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-6-8
"2019-06-14, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-6-14
"2019-06-25, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-6-25
"2019-07-04, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-7-4
"2019-07-18, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-7-18
"2019-07-19, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-7-19
"2019-07-20, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-7-20
"2019-07-21, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-7-21
"2019-07-22, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-7-22
"2019-07-23, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-7-23
"2019-07-24, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-7-24
"2019-07-25, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-7-25
"2019-07-26, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-7-26
"2019-07-31, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-7-19
"2019-08-13, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-8-13
"2019-08-19, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-8-19
"2019-08-31, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-8-19
"2019-12-08, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-12-8
"2019-12-09, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-12-9
"2019-12-10, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-12-10
"2019-12-11, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-12-11
"2019-12-12, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2019-12-12
"2020-03-15, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2020-3-15
"2020-05-17, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2020-5-17
"2020-09-20, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2020-9-20
"2020-10-30, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2020-10-30
"2020-11-01, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2020-11-1
